"fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","Index.1","Index.2","Index.3","Index.4","Index.5","Index.6","Index.7","Index.8","Index.9","Index.10","Index.11","Index.12","Index.13","Index.14","Index.15","Index.16","Index.17","Index.18","Index.19","Index.20","quality"
7,0.55,0.05,8,0.036,19,164,0.99269,3.26,0.46,12.2,-1.75418251924629,0.0786704931766711,-1.69304472164242,0.844457728780792,-1.49127181511901,1.2937823546105,-0.350891491638103,-0.744553808309386,1.3504917315445,0.970315402475535,-1.01590340549997,0.179383697129664,-0.68076593250243,9.04535362566102e-05,0.587361891761693,-0.42139574483358,-0.75078897465471,1.26024524635728,0.158873438280846,1.30781453056847,6
6.5,0.36,0.28,3.2,0.037,29,119,0.9908,3.25,0.65,12.4,0.619910818588475,0.8449639114095,-1.1456708018745,-0.440592353168754,-0.272664746432056,-0.392201912598183,3.14865239499464,0.443337346472861,0.81218882332705,0.293088461890728,0.951401783561202,0.293318810001461,-1.71418742951824,-0.0595579658171084,-0.415169385521435,2.05787077272637,1.30739248296401,0.897150134616897,-0.672523317398555,-0.171795050717103,8
7.8,0.17,0.5,1.3,0.045,35,140,0.9904,3.16,0.4,12,0.199534550497886,0.881855003502561,1.14123848750378,-2.30647670030777,0.0895552588514048,-1.17242330461772,-0.398368199057761,2.22203585381944,-1.33807568534204,0.702136357390959,1.03333975606514,0.235919935442864,1.21039744035164,-1.47558805839523,-1.22049007562716,-1.12390557189967,0.547231355767652,-1.27009114366843,-1.32555004604303,1.01433456440135,6
6.2,0.23,0.23,1.2,0.018,18,128,0.99178,3.05,0.28,10.6,1.11812109343101,0.770495468437373,2.09380321186369,-0.12664829600853,-1.30433311920495,0.749738582962845,0.0652199890406832,-1.83467474342387,1.05154400726621,0.0650361997832507,0.52403119754206,-1.39285874096996,-1.31251261526805,-0.0395350131305019,0.0957879584086411,0.739340859964662,0.0818199359810739,-0.372088989406856,-0.492627076098087,-2.06169718618474,5
6.6,0.33,0.41,2,0.027,14,79,0.99063,3.27,0.63,12.4,2.80606659864519,-0.790746087389094,-3.4908306380131,1.75997114707593,0.362773191305182,0.0600386127803041,1.56981299500683,0.265750686829027,-1.66633036320105,-0.190230724400479,0.0171613510408296,-0.109978082074816,0.519487560884882,0.560080792175698,-0.986975399090563,-0.469079307446966,0.412345877499177,-1.25984225911302,-0.457809035938991,0.155023840012116,6
6.8,0.16,0.4,2.3,0.037,18,102,0.9923,3.49,0.42,11.4,-1.23364301523672,0.17064200502858,-0.480085632214875,-0.735008343748698,0.395064582441715,-1.14630496556989,0.686919191593403,0.408918100655643,0.732678647011627,0.515624634719579,-0.184992131995378,2.48628669778817,-1.16089154937015,-0.422615861051347,0.540154376857812,0.0545680139131266,0.156263995972908,1.47141194644256,-1.59242870503926,1.23650649720185,7
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,0.67256162269265,0.539632414662895,0.603077720673988,-0.452009554580119,-1.06611895416358,-0.610713671089324,-0.204083485076803,1.13654095228617,-0.316202217537225,0.858797451218264,-1.52769823318111,-0.527703347971651,-0.161995659413014,0.179424700945533,-0.376607063913394,-0.751808997315654,0.0441982854162021,2.11650108242948,-0.385857891274541,1.95325209150737,7
7.6,0.13,0.34,9.3,0.062,40,126,0.9966,3.21,0.39,9.6,0.00573016977326374,-0.072822021873833,-0.314434829521848,-0.622291640186143,0.830462344669349,0.786081853285057,1.07345655679577,-0.249533924812514,0.417046190702433,-0.846239313592492,-0.383529564469552,-0.008721187351325,0.474096682347106,-1.22113550956434,0.275848803229573,-0.681156576964101,-1.49039093556849,-0.142020330296973,-0.9280184426356,0.84580198079502,5
7,0.16,0.3,2.6,0.043,34,90,0.99047,2.88,0.47,11.2,0.752280178252601,-1.2058584993957,0.140726242474826,1.00649809239212,-1.34287551067685,-0.552723129146016,-0.585584248536179,1.13450757393075,0.273781394857454,0.382772555860319,0.256953019399409,1.64531751482965,0.572771043531366,-1.64379122815518,0.141531019898573,-1.57106434103697,0.0505092000794775,0.878334772845867,-0.921396049439889,1.00345839348307,6
5.2,0.2,0.27,3.2,0.047,16,93,0.99235,3.44,0.53,10.1,-1.52410032494511,-0.781694783280702,-0.0198766001338077,-0.965807046211044,-0.0878407395611385,-1.27761370661384,-0.333354068868799,-0.224606118723447,0.149639376266845,1.19299798506478,1.78271907490937,1.22405118989875,-0.343255195264477,-1.28562117387743,1.24838644388235,0.254385784321111,0.133371977001446,0.99406685136237,-0.183920826852825,0.555368130077549,7
7.2,0.33,0.34,2,0.044,61,171,0.98947,3.25,0.53,13.3,0.0186805401138713,-0.0713183920202117,0.128057600501014,-1.02712708576317,0.463068554550093,-0.191870116481559,0.928362223905994,-0.317213761131193,1.30019026157754,-0.647436064411657,-0.317981570576927,-0.271658670998286,-0.924393622966109,-0.0287820628230946,-0.679528772457052,2.12485191143812,1.28581627050269,0.155846108020193,-1.06301398238492,0.507525694287317,7
8.1,0.26,0.33,11.1,0.052,52.5,158,0.9976,3.03,0.49,10.2,-1.08263779681469,1.55294840134981,-0.742990044792275,0.204360929020812,-0.304472046698491,0.546262548578639,-0.215723015367589,-2.49185633568691,-1.11023741923994,-0.834173946425319,0.388901068453014,1.79312305197,0.405669253506469,2.49075211281349,-0.0714172087715336,1.18728079319659,-1.09366475759775,0.959948265676199,-1.61708407987511,1.2700015399712,7
7.8,0.13,0.3,1.8,0.04,43,179,0.9955,3.43,0.41,9,-0.412517451375411,0.934957272423471,0.81999599325422,1.2712555748575,0.254039866188553,0.227700484221657,-0.377284190886367,-0.170448507361141,1.71420698852106,1.04849362595511,-0.227628537986904,0.289937264581815,0.832687121991322,0.930377960605332,-1.38143333400505,-0.398166868689807,2.32804478340901,-2.14843329691948,-0.0529582413114731,-1.25573185178094,5
6.2,0.31,0.21,6.3,0.041,50,218,0.9941,3.15,0.6,10,-0.25639893014074,0.350319818100529,-1.86691942707734,1.01414787770924,0.77621844986172,1.0256099717841,-0.353351107524985,-0.681566714659298,0.26882373637606,0.297078461286844,-0.404528557899651,-0.147398132216611,0.0894421409001342,2.32928673760372,-0.0990643024329328,0.373350488163935,-0.0237229300503421,0.303771760812863,3.11446046473066,-0.324073978283699,5
7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,0.636702747142634,-0.311372536286911,-0.200191372854603,-0.772433783698717,-1.70057786593191,-0.517696924113623,1.54905861346515,-1.41861351724013,0.866325758409895,0.00168801353869295,0.179958416037693,-1.4950451506826,1.19854535866075,-1.29810677686945,-0.300955666016691,-0.106347481265644,0.095713127937583,-2.36542298447733,0.355512144994556,1.13942904385915,8
7.2,0.23,0.32,8.5,0.058,47,186,0.9956,3.19,0.4,9.9,0.291272073154108,-0.0348536454868455,0.823622052029418,0.216181877297797,1.67650375091983,-0.328123071112826,-0.713936799888567,0.645290889107701,1.0068269473177,0.603160564082743,0.567146079122102,-0.0912409960405844,0.311524162989789,1.63887261627978,0.79609559931877,0.315376423973051,0.066124487620767,0.23652684052968,0.783763498134152,-0.905431224556171,6
6,0.28,0.24,17.8,0.047,42,111,0.99896,3.1,0.45,8.9,0.627215623969008,-0.924175735152091,0.238068154861016,1.56013094573126,0.202818399507289,-0.0391098011032307,-0.44556336365494,0.641220241476263,-0.636530511674551,-0.324170801987782,2.98549589314309,0.945248007755852,0.904236813373073,0.964324059164287,-0.740327509319184,1.02790546519924,0.614464572077364,-0.724288706846457,-1.5293977670232,0.109309740750527,6
6,0.31,0.27,2.3,0.042,19,120,0.98952,3.32,0.41,12.7,-0.366255646411251,-1.96980540303344,-0.383585501662347,0.310374822454902,-1.27379746911434,0.663558933755152,0.699954705690666,-0.357990301800219,0.599241020303667,0.862637753592828,1.06843347087345,-0.0273143635648832,-0.523227362569718,0.648583016018739,-1.27464650954093,0.0975205805866989,-1.51518231648312,-0.840975595455082,-0.38191352221619,0.347184409169409,7
6.6,0.27,0.33,1.4,0.042,24,183,0.99215,3.29,0.46,10.7,-0.482238758789131,-1.05870491785179,-0.341974345866874,0.973733657848724,0.246419857592369,1.49873613487138,0.987561012082199,0.37699711073876,-1.04718219761526,-0.26251467835671,-1.91594901268766,-0.595431387437086,1.01942316755069,-0.602482304315272,0.215308619031498,1.15129587291442,-1.64990834461955,-0.664084207531882,-1.08565259242369,-0.355196322845275,5
6.4,0.5,0.2,2.4,0.059,19,112,0.99314,3.18,0.4,9.2,0.415427261834339,0.562435520181086,-1.48520642248007,-0.419391315264845,0.285419498701237,1.72483748851141,-0.581901494836467,-0.407892510626856,-1.14602024230575,0.591902854953585,0.862665487686041,0.14818183106742,1.40294856508131,-0.362379411971054,-0.502104429796384,0.906480508402576,-1.17824285379119,-2.51884098883947,0.13906758572066,-1.36778580182299,6
7.3,0.24,0.39,3.6,0.024,35,116,0.9928,3.17,0.51,10.9,-1.08339369005821,-0.669434496579367,-0.3193860811291,1.28244165804283,-0.211676209805336,0.0548766310265947,-0.109143212142559,-0.382238281369563,0.485634020398551,-0.0452506037218923,-1.34219299756797,0.0614668023923792,0.589238792874265,-0.0973004565112622,0.527860955561328,1.98102285654316,-0.81003048764249,-0.383192529316703,-2.06450021702528,-0.308287262561155,5
5.8,0.32,0.28,4.3,0.032,46,115,0.98946,3.16,0.57,13,-0.0518722546736006,0.687975407176721,-0.359419828001926,1.7404842478971,-1.04872817946832,0.0415063451494317,0.697224540873287,-0.755680590379077,-2.48323723645959,0.952686031621259,-0.44151425999576,-1.31579598666035,1.20154707895639,-0.18372560186786,-0.829566196608336,0.054106541391788,-0.28602756510055,-0.142602486708862,-2.44763535953387,0.11419609333882,8
6.3,0.25,0.23,14.9,0.039,47,142,0.99705,3.14,0.35,9.7,-0.00763299918029668,-1.20145578265164,0.426562107724593,1.0394987091334,0.709071389151982,0.607526109663652,0.684336256821381,-0.429172491368947,-0.0590523197070731,-0.805793258333443,1.58171150880044,-0.39137201859401,1.57241777082364,-0.887550103138827,-0.759838892291753,-0.676322880860865,0.489844551206389,0.249776595044495,-1.25946094948918,0.990694151427836,6
6.2,0.36,0.27,3.2,0.032,13,73,0.98942,2.9,0.69,12.6,-1.55574578162106,0.390417142212536,-1.07307039692021,-0.329521837985066,-2.33162302485682,0.224563427595392,-1.2006075699402,-0.311848906506929,0.314054704849382,0.689413871335276,-0.665596041959871,-0.322016471239333,-0.314105699288334,1.34559759699835,-1.19169873714066,0.795727084418514,-0.833699487627559,-0.468926732820071,-1.08907228843848,-0.182931182469436,7
7.5,0.305,0.4,18.9,0.059,44,170,1,2.99,0.46,9,2.09770508306613,-1.67875452572302,0.0750084364797893,-0.913671469179317,2.23683366054389,-0.0557978392011466,-0.582194033371948,-0.79244669066843,-1.30769777267114,-1.02926932457448,-0.966472948819616,0.507765963305738,0.372419697197308,0.510606811878617,-0.378753489423972,-0.0618354707661638,-0.0476179066617174,0.0639164879877423,0.0580180358809739,-1.49075579804509,5
8.2,0.3,0.44,12.4,0.043,52,154,0.99452,3.04,0.33,12,-0.500046810823311,1.55620343751339,-1.81097766572585,-0.840575790481359,-1.5669696264814,-0.393359991995842,-1.24591643511953,0.440594452282979,1.49867881730154,-1.36610383180281,-1.52756200622451,0.725671634973756,-0.19254270746366,-1.99870896017458,-0.232661839100878,0.253914141327802,2.38960736658988,0.784638702844248,0.583839533496516,-2.12609391822883,6
6.3,0.26,0.25,7.8,0.058,44,166,0.9961,3.24,0.41,9,1.74627193233278,0.205266832172366,0.948768311693793,-0.464917558105111,-0.155182413891814,-0.597172367274717,-1.48026585960895,-1.42992067222823,1.89630152901857,1.34039172208489,0.896762546638694,1.93467389631284,-0.423476914239488,0.596376704738087,-0.538113878515858,-0.148741328339235,-2.23678400729693,-0.571703240508528,0.774025969843117,-0.424616707104527,5
6.5,0.25,0.5,7.6,0.047,54,184,0.99572,3.17,0.45,9.2,0.775087122763886,-1.7896513845722,0.0192467890383478,0.197076301136016,-0.561867173128952,0.336534397947483,1.49111189300054,-0.470126745743238,1.06075120620152,0.740325574984256,1.43407997230537,0.181844542242402,-1.60289822669114,1.19956298261517,0.0451712140187544,0.684411267398857,1.13988600970843,0.457680254610238,0.495672209581355,-1.0954743070691,5
6.9,0.26,0.29,4.2,0.043,33,114,0.9902,3.16,0.31,12.5,0.521286666745721,0.852894461889352,0.311021075005479,2.79715128952818,0.658013276929428,-1.78790209264242,0.527402503276399,-1.22255836519984,-1.07486293764533,0.0529845569389293,0.191407282608142,0.384615035048652,1.57705968437514,-0.543883060895163,0.469143733039179,-1.76682743169656,1.0605601418022,-1.79368358101519,0.666165187225566,1.86803327532678,6
5.2,0.22,0.46,6.2,0.066,41,187,0.99362,3.19,0.42,9.73333333333333,-1.0427278804533,3.23803269810403,0.478728733327663,-0.0518022846595131,0.182869508218041,-0.66629953251199,-0.00809944814558074,1.11642207818724,0.369801994895475,0.381269559248187,-0.355300371325496,-0.587761013313519,1.35103725302915,-0.597634733994011,-1.28980422903368,-0.671384778972251,0.663810112844901,0.893389190852823,1.65742882945318,-0.683539448533618,5
5.8,0.22,0.25,1.5,0.024,21,109,0.99234,3.37,0.58,10.4,-0.456469120004096,0.892479835710789,0.483926635466338,-0.365683464313747,-1.53078461183802,1.52939477477914,-0.261650029261524,1.10098728244051,0.450560200390021,-1.22122061829188,0.404275077223753,1.54626046961719,-0.730239299141246,1.23404033551112,0.619282097431626,-1.07618502656874,0.130166781093258,0.0980217201166115,0.260617097913015,-0.415788267859853,6
6.2,0.22,0.28,2.2,0.04,24,125,0.9917,3.19,0.48,10.5,0.716725553666003,-1.72020606049367,0.973102741163253,0.253416274067291,0.0673262408201838,1.75267416689929,0.487600200395897,-0.429009583673334,1.51248636792621,3.35973580108876,-0.0774242256891406,1.29955002839745,-0.44137602778657,0.756181407557057,0.994269312057874,1.43871343130421,-0.339395963785529,0.928537401910928,-0.210789765264655,-1.20566374277672,6
6.3,0.27,0.49,1.2,0.063,35,92,0.9911,3.38,0.42,12.2,-0.285213782116869,0.680600872013939,0.70411637938684,-0.19328354550911,-0.549362092927073,-0.623008786490749,0.744790537939548,0.838552539912592,-0.342609693574667,-0.371573665057468,-0.920579950562653,1.02185596619916,-0.222985214891853,0.531160406123836,0.570766281691438,0.0182754308366133,-0.448151227715076,-0.666646680618827,0.742081364738744,1.58934019787662,6
5.4,0.29,0.47,3,0.052,47,145,0.993,3.29,0.75,10,0.200076608406688,0.952283596703225,0.5136174159155,-0.114321096349673,1.41712186488281,-1.53650231119762,0.24913106182643,-0.623125361032469,0.899187919893992,0.400520246583504,0.563075502985729,-1.49383296647328,-0.421435687442359,0.0705976584596864,-0.984599780546222,0.31277467154983,0.272646892607186,1.7654879604975,-1.72082559176007,1.77685749967117,6
8.5,0.21,0.26,9.25,0.034,73,142,0.9945,3.05,0.37,11.4,-0.567324460899076,-0.274318410888917,0.34784608009512,0.69143375306418,0.166261640709413,-1.42695716449857,0.821409545880082,0.387126384762767,-0.384125110509991,-0.625130302355783,-1.76321223925281,-0.766691496008633,-1.17457388712422,-0.0800951800119659,0.5358158737068,-1.3285594737081,0.913392354266726,-0.307619125494956,1.77961100995029,0.111048730766528,6
5.7,0.21,0.37,4.5,0.04,58,140,0.99332,3.29,0.62,10.6,-0.180269399590761,-0.770740505272999,-1.09818848259727,0.329135181136567,1.67101676528996,1.22209454366464,1.77467111826118,-0.669684303763976,-1.1570586819689,-0.58838429873674,-0.453495563976459,-0.700467720759349,-1.63982090652441,0.472460487613318,-0.255891577408172,-1.03962891563638,1.85599025298012,0.802054212177058,-0.410679657126182,-0.0848049748557609,6
7,0.2,0.38,8.1,0.05,42,173,0.99585,3.3,0.54,9.8,-0.290781627857338,-1.60399066080372,0.494791624885551,-0.0108493949117047,1.60680515977996,0.0310422275839424,-1.15221695445477,-0.145222679084511,0.00107869271714621,-0.151307240765719,-1.67482493309778,0.750295062474568,0.140235480920547,2.07118747004851,-0.745839225499456,-0.407224352437939,-1.71934035438583,-0.07776626872078,-0.0372679743730073,-1.09875594700882,6
6.7,0.48,0.32,1.4,0.021,22,121,0.9889,3.15,0.53,12.7,-0.649031666725147,2.49549676518103,0.121443946387833,1.48824621277097,0.788614050589694,1.20353683865309,-0.759731967043843,0.140603226857933,0.741040721095472,0.333162507825228,0.137114193558023,-0.37759116601025,1.04157784067981,0.0640570351198905,-0.991580568300146,-0.606191062613775,0.381411705274999,0.146258216234094,-0.0614274523868181,2.61689342702254,7
6,0.29,0.21,15.55,0.043,20,142,0.99658,3.11,0.54,10.1,0.729492746976868,1.25116168851297,-0.407738638467929,-0.957316854918183,0.752316355702179,-0.117904092327465,-1.48313060023434,0.158214760578619,-0.810092055368345,-0.640601507739015,0.877427563121965,-0.629774386282681,-0.512224721767234,0.8901338897477,-0.930664082985748,0.959177112988011,-0.20824842347328,-0.644136315986314,1.80414127421669,-0.0154005572359457,6
6.8,0.29,0.34,3.5,0.054,26,189,0.99489,3.42,0.58,10.4,0.964187824740681,0.0692947752150705,0.856056278400024,-0.012381319588528,-1.46067059121726,-0.167321565375791,0.306722253584042,0.854093942419297,0.949553553429455,0.188474185747326,-0.830635686590386,0.922220074220205,-0.219300563398054,0.205941187146023,1.79301622468354,-1.3340274615475,0.658920284449145,0.637176252869223,-1.18973245495828,0.815789101405643,5
7.9,0.22,0.45,14.2,0.038,53,141,0.9992,3.03,0.46,9.2,-0.0930611517763007,1.17258230948985,-1.287012292278,-1.90008926346247,-0.355982277579408,0.908482088536374,-0.173358036795181,0.403199510200215,-1.04047378292986,0.380295398369637,0.277171303009202,-1.29864550634282,-2.00243075619523,0.384413085144868,0.744107013498911,-2.85326664831162,0.137451389410169,0.806474347796502,0.540620708009952,-0.116788655962425,6
6.2,0.35,0.03,1.2,0.064,29,120,0.9934,3.22,0.54,9.1,1.1114553578333,0.852046776294344,-1.47278586048746,-1.1771048206034,-1.62619812981388,-0.519825904607406,0.0438903364399199,-0.577051732355737,-0.828617075629617,-0.496543321754595,0.0799289643266747,-0.185525638896022,1.7144489538382,-0.509931194125287,-1.72433032412672,-0.367225183832579,-0.649189948344821,0.111868200275293,-0.987239273228785,-0.294791530835379,5
6.2,0.33,0.14,4.8,0.052,27,128,0.99475,3.21,0.48,9.4,-0.136574924964827,0.312300863644309,-0.973764783590633,-1.16143234154854,0.506910993196937,1.442227737284,-1.80620622628944,0.946350344886022,-0.0209172404010414,0.217195166973981,-0.591729075221528,-1.81307330795927,-0.893476413184509,1.42960505176878,0.851788387284677,-0.622035866134235,0.423766185430309,-0.6693472144617,0.323749247189184,-0.073750264639533,5
8.3,0.14,0.45,1.5,0.039,18,98,0.99215,3.02,0.56,11,1.2480961718938,-0.765491414025522,-1.81378825144486,0.31933448074379,-0.14854277420652,-0.371916823624133,-0.83727087411792,0.84648998563338,-0.716679541247306,1.2620144008205,0.0273351712808232,1.29759378703408,-0.469884205227924,0.778419305125151,0.111910717216762,0.232233388533966,-0.143430400940657,1.07447626496589,0.268258866129314,1.30426145506162,6
7.8,0.43,0.49,13,0.033,37,158,0.9955,3.14,0.35,11.3,-1.27456157206141,0.515741048120505,-0.41696256473722,-1.97875653791511,0.577092356028005,-1.85242572057737,-0.503493379723764,0.0257656902036736,1.19115651671227,1.17860359003975,-0.937738234245707,-0.995534455109715,-0.207036780716861,-1.37627113863597,0.518885066918473,-0.0516981568615564,-0.45694081473712,0.532087037630666,-0.836441638908851,-0.437009435298721,6
7.6,0.29,0.26,6.5,0.042,32,160,0.9944,3.14,0.47,10.7,0.77665974497933,0.94467355166617,-0.74999883528552,0.627570232163336,0.42625154870731,-1.05446140225695,-0.475440930295655,1.24558593343766,-1.09683077201917,0.78905005162949,0.241331887768274,0.368032723540222,-0.238178320691066,0.647482594906813,0.713203061126625,1.13892666010095,-0.851281604012709,-1.38832892688431,-1.17554493251548,0.889404873381505,5
6.7,0.16,0.32,12.5,0.035,18,156,0.99666,2.88,0.36,9,-1.07216610932434,1.27965130073735,0.731838972096715,-0.904971690888314,0.818478041072791,0.867741827372912,1.2691331103735,-0.225937203505117,0.90209737290417,0.569930573773607,0.999994723127309,-0.157200929968685,-1.57992489407368,1.29406962419961,0.0791894691866959,0.917676388483326,-0.474481073473683,-1.1310261366104,-0.0121630556534205,-0.727792383290827,6
6.2,0.23,0.38,1.6,0.044,12,113,0.99176,3.3,0.73,11.4,0.537812495936212,-0.188794126185096,-1.65094686516681,1.02016892149477,1.19231927288592,1.11503761364005,1.11087605817998,0.414022895485826,0.237042269662488,0.471892468499679,2.08327752678745,1.85364373916999,-0.247804146261924,-0.706101709270116,-0.0189737489595644,-1.31289616040732,0.515336532646856,1.36056002878104,-0.490523863389276,-1.03410176119963,5
6.5,0.3,0.32,2,0.044,34,90,0.99185,3.37,0.68,11,-0.731221160853049,-1.46025982634357,0.548482639939965,-0.303348547465243,2.05006743601944,-0.107637999806091,0.1027582439785,-2.43287874116366,-1.40088743672185,-1.20636115257221,1.20985788042835,0.123795273924195,-0.164015253620274,0.47371533267349,1.52954343674448,0.364477301251787,0.808746991510735,-1.52936798681701,-0.650775347084755,-0.714511729416374,7
8,0.42,0.36,5,0.037,34,101,0.992,3.13,0.57,12.3,-0.886911807792711,-0.000225467796222997,0.144363807457794,-0.0157827494548718,-0.7487437040312,-0.42547883626837,-0.323576121776495,0.570195216046179,1.39449210465382,-0.498652295559077,-0.132487397480767,0.833224658562863,0.334834679143752,-1.97116189433003,0.948050397554445,1.37657439910278,-0.93911601060188,1.13281636367614,-0.356236244907172,0.097776862091666,7
7.6,0.18,0.36,2.4,0.049,38,123,0.996,3.6,0.46,10.3,-0.422330498719978,-0.86544966197479,-0.468141871338239,0.47353244596704,0.783912551360109,-2.03166979012179,-0.808124919235614,-0.012222435626998,2.74228572708517,0.873323388780392,-1.67414026152589,0.813114799333413,0.945073890621628,-0.943317087681259,0.962832242069543,0.414925497969192,-0.0715070808641245,0.62499503631329,1.30869391521464,0.770859495393985,5
6.8,0.4,0.29,2.8,0.044,27,97,0.9904,3.12,0.42,11.2,-2.65153263548475,-1.38997780887722,-2.19599292724593,-1.36205305395541,0.887568661592554,0.0500718210603889,0.834671243980352,-1.42365769877142,-1.27228586749346,0.108175488580498,-0.0673912935799527,1.05426278596264,1.29335505449367,-1.39500405017195,-0.170275671196149,-0.722373837582354,0.625734541466233,0.362216402312409,0.730585231853841,-0.680358595571402,6
7.4,0.27,0.48,1.1,0.047,17,132,0.9914,3.19,0.49,11.6,0.0698372082484746,0.618223303268924,-0.215626992525838,-0.570913122762749,0.341667934523552,-0.077914935401147,-0.136884938783366,0.867963035083427,-0.905238690089478,-0.719099332720552,0.881400058708744,-0.367296459918221,-0.577588239358574,0.00344113696572571,2.02452020496256,0.416841928981169,0.555079941846109,1.77297579544787,0.303177307606848,0.719355277286097,6
6,0.32,0.3,1.9,0.033,41,142,0.98912,3.29,0.42,12.8,-0.922877191970561,0.316007748882745,-2.17289976136522,-0.701847845609688,0.702781294940632,0.948151422444047,2.29487526364979,-0.651000707186133,1.80443393584803,-1.24588619586426,1.81164937771414,-0.363444220353996,1.39867056492604,0.647542242577939,1.56008006497578,0.74862206976704,0.313185087815922,0.540781082906289,-1.55669492457244,-0.927818316880333,7
6.1,0.32,0.24,1.5,0.036,38,124,0.9898,3.29,0.42,12.4,-0.828937678279949,0.0824184777553052,-0.26562950495172,0.709812881520309,0.0576742110967176,-1.52564590286217,0.488222983647687,0.237023998393383,0.493141804174587,0.372659803348528,0.454237642652626,0.883946485314822,-0.0208124145491683,0.599197489716783,1.79597849964391,-0.0385056745299447,-0.706677628614095,-0.790724178098687,-1.21092855370008,0.245764868084506,7
7.1,0.4,0.52,1.3,0.148,45,149,0.99468,3.08,0.56,8.7,0.243892737376736,0.514633071235032,-0.798899053867398,1.14225701989232,0.893417003250339,0.562702569553431,-0.313787532166979,-0.371233545071173,-0.464603405523702,-0.191505844162721,0.33224536134654,-0.498062531221674,-0.827392933579164,1.04764416059417,-0.792343930607483,0.253511643095091,-0.337132761145862,0.209273061264773,-1.57134191665381,-0.139480689899921,5
6.1,0.24,0.3,1.5,0.045,22,61,0.992,3.31,0.54,10.4,-0.818822265104688,0.453129505521421,0.446746109344219,0.91715980800354,-1.91431268648312,-0.665525662340489,1.11703242540486,1.76245481350475,-1.68838718462541,2.30383591209905,-1.13391593824668,-0.860617542235412,0.0119421721981769,0.431617814624386,-0.320385116626156,-0.278443873905653,-0.74312461920091,0.794655136798217,-0.059188864121474,0.616367583356082,5
7.6,0.23,0.4,5.2,0.066,14,91,0.99488,3.17,0.8,9.7,1.04750130867812,-1.96222899690031,-1.52478802241503,-0.306185056694472,-0.247305605463687,1.09091655557628,1.1229293875417,1.12061429520948,-0.773342186880371,-1.26189821440523,0.830658337985923,-0.957300033343662,0.837807096569338,1.07545009270113,-1.56489422338976,1.17187143756999,0.89265415321137,0.265687076111044,-1.86632022766111,-1.56283726185401,5
7.4,0.4,0.41,14.1,0.053,37,194,0.99886,3.2,0.63,9.4,0.796353264617299,1.74863907927612,1.11440036588898,-0.925948865735233,-0.199765870010342,1.93044971470675,-0.64761672301196,-0.820066276937602,-0.574907333708382,-0.240498647936908,-0.187629876084824,0.427843522860301,-0.726037049425786,-0.381049043900182,1.14702904693104,-0.351564860744708,-0.516117599920024,1.21825978638888,0.151789995318475,-2.85787968529539,6
6.7,0.23,0.39,2.5,0.172,63,158,0.9937,3.11,0.36,9.4,0.820218863404536,-0.927575702869164,0.738012725243473,-0.100864734294322,0.383027487427286,1.1555481687395,1.6339978150495,1.17607055876072,-0.660363873417789,0.421174460827102,-0.798712434661199,0.290245745701826,2.29052426626584,-1.49560782574526,-0.0129054061364398,0.720841971370997,-0.813945010705619,1.10462740892487,1.17604991097063,1.32437507362963,6
5.6,0.18,0.31,1.5,0.038,16,84,0.9924,3.34,0.58,10.1,-0.420479467257698,-0.658182962381397,-0.664808363719711,-1.50649448251642,0.323301356652894,-0.436680342811971,-1.11726407283322,-1.50187852899551,1.6135262226301,2.46538284902401,-0.79978594534021,1.9112667621578,0.907655890034095,0.255065942774534,-1.24976927394521,0.00609282407229636,-0.421645328060425,1.607655550334,1.70404413768699,1.1110993835967,6
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,-0.0250165815820676,-1.52041180167199,-0.785557264229569,-0.954938898791528,-0.865387895041928,0.158118724400486,1.8758986644376,-1.58618541297186,-2.53170722620449,-1.25367516780225,0.297111029081175,0.429856222869366,0.378409459134324,-0.378540277213408,1.74064132265573,0.645790990491026,0.426507368529743,1.14049399642541,0.789987771743417,1.90940730409131,8
6.3,0.19,0.28,1.8,0.022,28,158,0.9907,3.2,0.64,11.4,-1.93166987004004,1.04012024769649,-0.577377229114904,0.322975385347222,0.310262277419613,1.57776733235105,-0.80981745269264,1.92850270846743,1.09428921030339,1.73958892388693,0.989962506619005,0.919675689746876,-2.03181601252068,0.790640846840355,-1.22702208181567,0.786075496127358,-2.10033789387204,-0.299147839273554,0.186814473300457,1.78219898728876,6
4.7,0.335,0.14,1.3,0.036,69,168,0.99212,3.47,0.46,10.5,0.0482595473523196,-0.125492130728181,-0.205812646446842,0.7651992169503,-1.39363431244989,-0.0570659589546967,-0.157087726266833,-0.571281209726093,0.869423880318847,0.986815251820734,0.212620603324486,0.350519871054483,-0.38957793416249,1.19452601582897,-0.749448668320459,0.438031200396798,-0.343608782824809,-0.862868309596025,0.299072648589518,-2.41310834268044,5
